"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.651531229E1,1.220339537E-1,1.196411345E-2,1.007677460E1,1.007752061E1
1.651771927E1,1.124626622E-1,2.153540403E-2,1.008156013E1,1.008221039E1
1.652012625E1,1.244267747E-1,2.632104978E-2,1.008634567E1,1.008714746E1
1.652253323E1,1.148554832E-1,4.785645381E-2,1.007198906E1,1.007275760E1
1.652494016E1,1.172483116E-1,3.828516230E-2,1.006720352E1,1.006795906E1
1.652734714E1,9.571290761E-2,5.503492057E-2,1.009352398E1,1.009412780E1
1.652975412E1,1.076770201E-1,5.503492057E-2,1.012463093E1,1.012535306E1
1.653216110E1,1.196411327E-1,4.307080805E-2,1.016770172E1,1.016849681E1
1.653456808E1,1.172483116E-1,5.503492057E-2,1.017009449E1,1.017091923E1
1.653697506E1,1.268195957E-1,5.982056633E-2,1.017009449E1,1.017106109E1
1.653938203E1,1.196411327E-1,4.307080805E-2,1.016052341E1,1.016131907E1
1.654178901E1,1.148554832E-1,4.785645381E-2,1.014138031E1,1.014214359E1
1.654419599E1,1.076770201E-1,5.264209956E-2,1.012223816E1,1.012294774E1
1.654660297E1,1.172483116E-1,2.632104978E-2,1.014377308E1,1.014448482E1
1.654900995E1,1.363908947E-1,2.153540403E-2,1.018205833E1,1.018299456E1
1.655141693E1,1.292124242E-1,1.914258115E-2,1.022034359E1,1.022117828E1
1.655382391E1,1.196411327E-1,9.571290575E-3,1.022991467E1,1.023061873E1
1.655623089E1,1.244267747E-1,1.914258115E-2,1.020359421E1,1.020437079E1
1.655863787E1,1.244267747E-1,3.349951655E-2,1.017488003E1,1.017569594E1
1.656104485E1,1.292124242E-1,4.785645381E-2,1.018684387E1,1.018777572E1
1.656345183E1,1.244267747E-1,5.742774159E-2,1.019641590E1,1.019733677E1
1.656585880E1,1.435693651E-1,7.657032460E-2,1.022034359E1,1.022163873E1
1.656826578E1,1.411765367E-1,8.135596663E-2,1.021316528E1,1.021446497E1
1.657067276E1,1.220339537E-1,5.024927482E-2,1.021795082E1,1.021880307E1
1.657307969E1,9.810572863E-2,3.828516230E-2,1.023230743E1,1.023284935E1
1.657548667E1,1.124626622E-1,5.024927482E-2,1.025145054E1,1.025219055E1
1.657789365E1,1.268195957E-1,4.785645381E-2,1.025145054E1,1.025234664E1
1.658030063E1,1.268195957E-1,4.546362907E-2,1.026580715E1,1.026669112E1
1.658270761E1,1.411765367E-1,5.742774159E-2,1.027059269E1,1.027172347E1
1.658511459E1,1.339980662E-1,4.785645381E-2,1.027298546E1,1.027397080E1
1.658752156E1,1.292124242E-1,3.828516230E-2,1.030409241E1,1.030497365E1
1.658992854E1,1.220339537E-1,4.785645381E-2,1.031844902E1,1.031928160E1
1.659233552E1,1.124626622E-1,5.264209956E-2,1.028255749E1,1.028330723E1
1.659474250E1,1.124626622E-1,6.460621208E-2,1.024666500E1,1.024748581E1
1.659714948E1,1.028913707E-1,6.221338734E-2,1.022991467E1,1.023062125E1
1.659955646E1,1.076770201E-1,5.024927482E-2,1.027537823E1,1.027606525E1
1.660196344E1,1.316052526E-1,5.982056633E-2,1.032323551E1,1.032424767E1
1.660437042E1,1.172483116E-1,5.503492057E-2,1.034237766E1,1.034318866E1
1.660677740E1,1.268195957E-1,6.939185411E-2,1.035194874E1,1.035295809E1
1.660918438E1,1.387837082E-1,8.135596663E-2,1.033280659E1,1.033405882E1
1.661159136E1,1.387837082E-1,8.374879509E-2,1.034716320E1,1.034843278E1
1.661399834E1,1.316052526E-1,7.657032460E-2,1.037109184E1,1.037220945E1
1.661640532E1,1.148554832E-1,6.221338734E-2,1.038335514E1,1.038417673E1
1.661881229E1,1.316052526E-1,5.503492057E-2,1.036391354E1,1.036489520E1
1.662121927E1,1.387837082E-1,5.264209956E-2,1.031605625E1,1.031712405E1
1.662362620E1,1.244267747E-1,3.110669367E-2,1.026819992E1,1.026900089E1
1.662603318E1,1.244267747E-1,3.110669367E-2,1.027298546E1,1.027378605E1
1.662844016E1,1.196411327E-1,4.067798331E-2,1.030887794E1,1.030965243E1
1.663084714E1,1.220339537E-1,5.982056633E-2,1.034477043E1,1.034566315E1
1.663325412E1,1.076770201E-1,4.546362907E-2,1.036151981E1,1.036217902E1
1.663566110E1,1.076770201E-1,5.503492057E-2,1.036391354E1,1.036461900E1
1.663806808E1,1.004985496E-1,6.221338734E-2,1.035912704E1,1.035980133E1
1.664047506E1,1.124626622E-1,6.460621208E-2,1.038574791E1,1.038655773E1
1.664288203E1,1.244267747E-1,6.939185411E-2,1.044556808E1,1.044653961E1
1.664528901E1,1.244267747E-1,5.503492057E-2,1.047428226E1,1.047516586E1
1.664769599E1,1.316052526E-1,4.785645381E-2,1.046471119E1,1.046564811E1
1.665010297E1,1.268195957E-1,4.307080805E-2,1.045274639E1,1.045360442E1
1.665250995E1,1.244267747E-1,4.307080805E-2,1.043838978E1,1.043922019E1
1.665491693E1,1.148554832E-1,3.349951655E-2,1.045753193E1,1.045821629E1
1.665732391E1,1.124626622E-1,6.460621208E-2,1.045513916E1,1.045594361E1
1.665973089E1,1.100698411E-1,5.742774159E-2,1.043838978E1,1.043912805E1
1.666213787E1,1.292124242E-1,5.024927482E-2,1.043121147E1,1.043213274E1
1.666454485E1,1.244267747E-1,4.546362907E-2,1.041446114E1,1.041530363E1
1.666695183E1,1.196411327E-1,4.307080805E-2,1.039531898E1,1.039609667E1
1.666935880E1,1.244267747E-1,6.699903309E-2,1.038574791E1,1.038670932E1
1.667176578E1,1.220339537E-1,7.178468257E-2,1.042164040E1,1.042260207E1
1.667417271E1,1.052841991E-1,4.785645381E-2,1.046471119E1,1.046535022E1
1.667657969E1,1.244267747E-1,6.460621208E-2,1.048385334E1,1.048479074E1
1.667898667E1,1.124626622E-1,9.092725813E-2,1.047906780E1,1.048006573E1
1.668139365E1,1.244267747E-1,8.135596663E-2,1.047906780E1,1.048012227E1
1.668380063E1,9.332008660E-2,8.135596663E-2,1.052692413E1,1.052765212E1
1.668620761E1,1.172483116E-1,6.460621208E-2,1.054367352E1,1.054452333E1
1.668861459E1,1.363908947E-1,7.178468257E-2,1.055324554E1,1.055437099E1
1.669102156E1,1.292124242E-1,5.264209956E-2,1.052931690E1,1.053024128E1
1.669342854E1,1.244267747E-1,3.349951655E-2,1.050538826E1,1.050617850E1
1.669583552E1,1.220339537E-1,4.307080805E-2,1.047428226E1,1.047508169E1
1.669824250E1,1.148554832E-1,5.024927482E-2,1.043121147E1,1.043196480E1
1.670064948E1,1.100698411E-1,7.417750359E-2,1.044078255E1,1.044162621E1
1.670305646E1,1.124626622E-1,6.699903309E-2,1.046231747E1,1.046313641E1
1.670546344E1,1.316052526E-1,6.939185411E-2,1.049581718E1,1.049687161E1
1.670787042E1,1.387837082E-1,7.657032460E-2,1.051496029E1,1.051615490E1
1.671027740E1,1.339980662E-1,6.221338734E-2,1.050299549E1,1.050403448E1
1.671268438E1,1.411765367E-1,6.699903309E-2,1.050299549E1,1.050415794E1
1.671509136E1,1.220339537E-1,8.135596663E-2,1.051974583E1,1.052076819E1
1.671749834E1,1.268195957E-1,8.374879509E-2,1.056281662E1,1.056390988E1
1.671990532E1,1.172483116E-1,5.742774159E-2,1.060110188E1,1.060190578E1
1.672231224E1,1.076770201E-1,5.742774159E-2,1.060110188E1,1.060180425E1
1.672471922E1,1.172483116E-1,6.460621208E-2,1.057717323E1,1.057802036E1
1.672712620E1,1.220339537E-1,6.221338734E-2,1.054845905E1,1.054934838E1
1.672953318E1,1.387837082E-1,4.067798331E-2,1.056281662E1,1.056380663E1
1.673194016E1,1.220339537E-1,2.153540403E-2,1.057717323E1,1.057789911E1
1.673434714E1,1.124626622E-1,2.632104978E-2,1.055563831E1,1.055627021E1
1.673675412E1,1.124626622E-1,3.589234129E-2,1.052931690E1,1.052997866E1
1.673916110E1,1.052841991E-1,3.589234129E-2,1.051017475E1,1.051076336E1
1.674156808E1,1.052841991E-1,2.871387079E-2,1.050538826E1,1.050595506E1
1.674397506E1,1.244267747E-1,4.785645381E-2,1.054367352E1,1.054451627E1
1.674638203E1,1.244267747E-1,6.460621208E-2,1.060349464E1,1.060442147E1
1.674878901E1,1.316052526E-1,6.460621208E-2,1.062981510E1,1.063082607E1
1.675119599E1,1.339980662E-1,5.982056633E-2,1.062981510E1,1.063082796E1
1.675360297E1,1.220339537E-1,5.742774159E-2,1.065374374E1,1.065459741E1
1.675600995E1,1.363908947E-1,5.982056633E-2,1.067288589E1,1.067392497E1
1.675841693E1,1.459621787E-1,4.307080805E-2,1.065613651E1,1.065722316E1
1.676082391E1,1.363908947E-1,3.589234129E-2,1.064656544E1,1.064749953E1
1.676323089E1,1.220339537E-1,2.871387079E-2,1.063460159E1,1.063534051E1
1.676563787E1,1.196411327E-1,1.674975827E-2,1.063460159E1,1.063528775E1
1.676804485E1,1.100698411E-1,2.632104978E-2,1.064656544E1,1.064716694E1
1.677045177E1,1.076770201E-1,2.871387079E-2,1.065374374E1,1.065432657E1
1.677285881E1,1.339980662E-1,4.307080805E-2,1.063220787E1,1.063313946E1
1.677526578E1,1.411765367E-1,5.503492057E-2,1.065135098E1,1.065242870E1
1.677767271E1,1.363908947E-1,5.024927482E-2,1.068245792E1,1.068344676E1
1.678007969E1,1.411765367E-1,5.742774159E-2,1.068963623E1,1.069072268E1
1.678248667E1,1.387837082E-1,5.982056633E-2,1.070399284E1,1.070505965E1
1.678489365E1,1.076770201E-1,7.178468257E-2,1.070399284E1,1.070477511E1
1.678730063E1,9.810572863E-2,5.742774159E-2,1.071117115E1,1.071177437E1
1.678970761E1,1.100698411E-1,3.828516230E-2,1.070638561E1,1.070701985E1
1.679211459E1,1.220339537E-1,6.699903309E-2,1.069920731E1,1.070011300E1
1.679452156E1,1.052841991E-1,6.460621208E-2,1.074227810E1,1.074298829E1
1.679692854E1,1.172483116E-1,3.828516230E-2,1.076142120E1,1.076212801E1
1.679933552E1,1.268195957E-1,4.307080805E-2,1.076620674E1,1.076703979E1
1.680174250E1,1.196411327E-1,4.307080805E-2,1.075184917E1,1.075260107E1
1.680414948E1,1.292124242E-1,5.503492057E-2,1.075424194E1,1.075515897E1
1.680655646E1,1.220339537E-1,5.264209956E-2,1.079013443E1,1.079095290E1
1.680896344E1,1.100698411E-1,3.349951655E-2,1.079491997E1,1.079553309E1
1.681137042E1,1.220339537E-1,5.024927482E-2,1.076620674E1,1.076701560E1
1.681377740E1,1.100698411E-1,5.503492057E-2,1.075663471E1,1.075733864E1
1.681618438E1,1.076770201E-1,6.460621208E-2,1.077338505E1,1.077411684E1
1.681859136E1,1.052841991E-1,7.178468257E-2,1.078774166E1,1.078849424E1
1.682099834E1,1.172483116E-1,8.374879509E-2,1.078774166E1,1.078870387E1
1.682340532E1,1.435693651E-1,9.332008660E-2,1.079013443E1,1.079149303E1
1.682581229E1,1.459621787E-1,8.853443712E-2,1.080449200E1,1.080584058E1
1.682821922E1,1.316052526E-1,9.092725813E-2,1.083320522E1,1.083438614E1
1.683062620E1,1.363908947E-1,6.939185411E-2,1.086431217E1,1.086538985E1
1.683303318E1,1.411765367E-1,7.896314561E-2,1.085952663E1,1.086073132E1
1.683544016E1,1.363908947E-1,7.178468257E-2,1.084995556E1,1.085105023E1
1.683784714E1,1.172483116E-1,5.982056633E-2,1.086670494E1,1.086750210E1
1.684025412E1,1.244267747E-1,3.589234129E-2,1.088345432E1,1.088422474E1
1.684266110E1,1.268195957E-1,2.153540403E-2,1.084995556E1,1.085071807E1
1.684506808E1,1.363908947E-1,3.828516230E-2,1.081167030E1,1.081259835E1
1.684747506E1,1.339980662E-1,4.785645381E-2,1.079252720E1,1.079346511E1
1.684988203E1,1.316052526E-1,4.785645381E-2,1.079731274E1,1.079822080E1
1.685228901E1,1.292124242E-1,5.742774159E-2,1.084516907E1,1.084609081E1
1.685469599E1,1.339980662E-1,4.067798331E-2,1.085474110E1,1.085564436E1
1.685710297E1,1.268195957E-1,5.742774159E-2,1.085234833E1,1.085324124E1
1.685950995E1,1.316052526E-1,6.699903309E-2,1.084995556E1,1.085096053E1
1.686191693E1,1.220339537E-1,5.503492057E-2,1.088106155E1,1.088188502E1
1.686432391E1,1.052841991E-1,5.982056633E-2,1.089541912E1,1.089609201E1
1.686673089E1,1.172483116E-1,7.178468257E-2,1.089063358E1,1.089150128E1
1.686913787E1,1.268195957E-1,5.982056633E-2,1.087627602E1,1.087717986E1
1.687154485E1,1.100698411E-1,4.546362907E-2,1.087866879E1,1.087932061E1
1.687395183E1,1.148554832E-1,4.785645381E-2,1.086431217E1,1.086502467E1
1.687635875E1,1.244267747E-1,3.589234129E-2,1.085474110E1,1.085551356E1
1.687876573E1,1.268195957E-1,4.067798331E-2,1.084516907E1,1.084598682E1
1.688117271E1,1.316052526E-1,3.589234129E-2,1.084995556E1,1.085081305E1
1.688357969E1,1.339980662E-1,4.307080805E-2,1.084995556E1,1.085086845E1
1.688598667E1,1.220339537E-1,4.546362907E-2,1.084995556E1,1.085073707E1
1.688839365E1,1.100698411E-1,5.024927482E-2,1.085713387E1,1.085780807E1
1.689080063E1,1.220339537E-1,5.024927482E-2,1.085474110E1,1.085554336E1
1.689320761E1,1.244267747E-1,6.221338734E-2,1.085713387E1,1.085802506E1
1.689561459E1,1.316052526E-1,6.939185411E-2,1.086191940E1,1.086293829E1
1.689802156E1,1.339980662E-1,7.178468257E-2,1.086670494E1,1.086776816E1
1.690042854E1,1.339980662E-1,6.939185411E-2,1.086909771E1,1.087014516E1
1.690283552E1,1.363908947E-1,7.178468257E-2,1.088824081E1,1.088933164E1
1.690524250E1,1.339980662E-1,6.221338734E-2,1.090020466E1,1.090120579E1
1.690764948E1,1.124626622E-1,4.785645381E-2,1.088106155E1,1.088174796E1
1.691005646E1,1.220339537E-1,2.392822690E-2,1.088106155E1,1.088177216E1
1.691246344E1,1.316052526E-1,1.196411345E-2,1.091216850E1,1.091296864E1
1.691487042E1,1.531406492E-1,3.349951655E-2,1.089541912E1,1.089654680E1
1.691727740E1,1.316052526E-1,4.067798331E-2,1.085234833E1,1.085322251E1
1.691968438E1,1.316052526E-1,3.828516230E-2,1.082363415E1,1.082450192E1
1.692209136E1,1.268195957E-1,4.067798331E-2,1.084516907E1,1.084598682E1
1.692449834E1,1.339980662E-1,5.024927482E-2,1.087627602E1,1.087721750E1
1.692690532E1,1.435693651E-1,5.982056633E-2,1.087388325E1,1.087499552E1
1.692931224E1,1.531406492E-1,7.178468257E-2,1.084277630E1,1.084409530E1
1.693171927E1,1.387837082E-1,8.135596663E-2,1.084995556E1,1.085114811E1
1.693412620E1,1.292124242E-1,4.546362907E-2,1.088345432E1,1.088431628E1
1.693653318E1,1.148554832E-1,4.067798331E-2,1.088584709E1,1.088652899E1
1.693894016E1,1.196411327E-1,3.589234129E-2,1.085713387E1,1.085785237E1
1.694134714E1,1.387837082E-1,4.307080805E-2,1.085474110E1,1.085571372E1
1.694375412E1,1.435693651E-1,5.024927482E-2,1.087627602E1,1.087733962E1
1.694616110E1,1.339980662E-1,3.349951655E-2,1.090738297E1,1.090825746E1
1.694856808E1,1.483550072E-1,2.153540403E-2,1.089541912E1,1.089645038E1
1.695097506E1,1.363908947E-1,2.871387079E-2,1.085713387E1,1.085802849E1
1.695338203E1,1.459621787E-1,4.067798331E-2,1.080927753E1,1.081033952E1
1.695578901E1,1.411765367E-1,3.589234129E-2,1.079970551E1,1.080068785E1
1.695819599E1,1.363908947E-1,3.589234129E-2,1.082602692E1,1.082694553E1
1.696060297E1,1.363908947E-1,5.264209956E-2,1.083799076E1,1.083897677E1
1.696300995E1,1.316052526E-1,5.742774159E-2,1.084277630E1,1.084372702E1
1.696541693E1,1.387837082E-1,5.982056633E-2,1.086191940E1,1.086297070E1
1.696782391E1,1.459621787E-1,4.546362907E-2,1.086909771E1,1.087017281E1
1.697023089E1,1.339980662E-1,5.503492057E-2,1.087627602E1,1.087724066E1
1.697263787E1,1.387837082E-1,5.742774159E-2,1.088824081E1,1.088927669E1
1.697504485E1,1.411765367E-1,4.307080805E-2,1.088584709E1,1.088684770E1
1.697745183E1,1.268195957E-1,5.024927482E-2,1.089063358E1,1.089148787E1
1.697985875E1,1.148554832E-1,4.785645381E-2,1.088345432E1,1.088416556E1
1.698226573E1,1.268195957E-1,3.349951655E-2,1.086431217E1,1.086510398E1
1.698467276E1,1.435693651E-1,4.067798331E-2,1.084277630E1,1.084380306E1
1.698707969E1,1.411765367E-1,3.828516230E-2,1.086431217E1,1.086529685E1
1.698948667E1,1.268195957E-1,4.307080805E-2,1.086909771E1,1.086992288E1
1.699189365E1,1.363908947E-1,5.024927482E-2,1.083320522E1,1.083418030E1
1.699430063E1,1.172483116E-1,6.460621208E-2,1.079491997E1,1.079575001E1
1.699670761E1,1.244267747E-1,4.307080805E-2,1.081406307E1,1.081486464E1
1.699911459E1,1.076770201E-1,4.307080805E-2,1.083081245E1,1.083143332E1
1.700152156E1,1.052841991E-1,7.896314561E-2,1.085952663E1,1.086032406E1
1.700392854E1,1.100698411E-1,8.135596663E-2,1.081645584E1,1.081732181E1
1.700633552E1,1.196411327E-1,6.699903309E-2,1.080449200E1,1.080536210E1
1.700874250E1,1.387837082E-1,5.982056633E-2,1.082602692E1,1.082708170E1
1.701114948E1,1.339980662E-1,3.828516230E-2,1.087627602E1,1.087716881E1
1.701355646E1,1.363908947E-1,3.828516230E-2,1.087866879E1,1.087959111E1
1.701596344E1,1.387837082E-1,5.742774159E-2,1.083799076E1,1.083903144E1
1.701837042E1,1.363908947E-1,6.460621208E-2,1.080209827E1,1.080315248E1
1.702077740E1,1.244267747E-1,5.742774159E-2,1.079252720E1,1.079339721E1
1.702318438E1,1.292124242E-1,5.024927482E-2,1.080449200E1,1.080538144E1
1.702559136E1,1.292124242E-1,4.307080805E-2,1.080927753E1,1.081013560E1
1.702799834E1,1.220339537E-1,5.742774159E-2,1.079970551E1,1.080054764E1
1.703040532E1,1.268195957E-1,7.178468257E-2,1.074227810E1,1.074326650E1
1.703281229E1,1.292124242E-1,6.221338734E-2,1.073749256E1,1.073845021E1
1.703521922E1,1.387837082E-1,7.657032460E-2,1.078295612E1,1.078412104E1
1.703762620E1,1.459621787E-1,6.939185411E-2,1.083559799E1,1.083680322E1
1.704003318E1,1.292124242E-1,7.417750359E-2,1.084277630E1,1.084379989E1
1.704244016E1,1.172483116E-1,6.939185411E-2,1.080449200E1,1.080535098E1
1.704484714E1,1.220339537E-1,9.571290761E-2,1.078295612E1,1.078407140E1
1.704725412E1,1.339980662E-1,1.076770201E-1,1.079970551E1,1.080107350E1
1.704966110E1,1.435693651E-1,7.896314561E-2,1.081167030E1,1.081291182E1
1.705206808E1,1.387837082E-1,7.417750359E-2,1.079013443E1,1.079128186E1
1.705447506E1,1.339980662E-1,8.135596663E-2,1.074227810E1,1.074342185E1
1.705688203E1,1.339980662E-1,5.503492057E-2,1.068724346E1,1.068822516E1
1.705928901E1,1.292124242E-1,5.982056633E-2,1.071117115E1,1.071211752E1
1.706169599E1,1.316052526E-1,5.982056633E-2,1.073031425E1,1.073128801E1
1.706410297E1,1.220339537E-1,6.939185411E-2,1.072074318E1,1.072166227E1
1.706650995E1,1.435693651E-1,8.853443712E-2,1.066331482E1,1.066464877E1
1.706891693E1,1.459621787E-1,7.896314561E-2,1.065135098E1,1.065264370E1
1.707132391E1,1.172483116E-1,6.699903309E-2,1.069681454E1,1.069766691E1
1.707373089E1,1.220339537E-1,9.571290761E-2,1.070638561E1,1.070750887E1
1.707613787E1,1.316052526E-1,9.810572863E-2,1.071356392E1,1.071482135E1
1.707854485E1,1.124626622E-1,8.135596663E-2,1.072552872E1,1.072642685E1
1.708095183E1,1.052841991E-1,6.699903309E-2,1.073509979E1,1.073582513E1
1.708335875E1,9.810572863E-2,6.699903309E-2,1.073031425E1,1.073097189E1
1.708576573E1,1.028913707E-1,6.460621208E-2,1.072792149E1,1.072860942E1
1.708817271E1,9.571290761E-2,5.503492057E-2,1.072313595E1,1.072370432E1
1.709057969E1,1.028913707E-1,5.742774159E-2,1.069681454E1,1.069746352E1
1.709298667E1,9.810572863E-2,7.657032460E-2,1.070399284E1,1.070471628E1
1.709539365E1,1.124626622E-1,5.982056633E-2,1.068963623E1,1.069039518E1
1.709780063E1,1.076770201E-1,5.264209956E-2,1.068245792E1,1.068313029E1
1.710020761E1,1.172483116E-1,3.349951655E-2,1.066570759E1,1.066640463E1
1.710261459E1,1.220339537E-1,4.785645381E-2,1.066570759E1,1.066651306E1
1.710502156E1,1.196411327E-1,6.221338734E-2,1.066092205E1,1.066177487E1
1.710742854E1,1.220339537E-1,8.614161611E-2,1.062981510E1,1.063086458E1
1.710983552E1,1.172483116E-1,8.135596663E-2,1.062502956E1,1.062598792E1
1.711224250E1,1.268195957E-1,7.657032460E-2,1.062981510E1,1.063084735E1
1.711464948E1,1.076770201E-1,5.264209956E-2,1.064895821E1,1.064963269E1
1.711705646E1,8.614161611E-2,6.221338734E-2,1.066092205E1,1.066145158E1
1.711946344E1,1.124626622E-1,8.135596663E-2,1.066092205E1,1.066182562E1
1.712187042E1,1.028913707E-1,6.221338734E-2,1.066810036E1,1.066877792E1
1.712427740E1,1.076770201E-1,4.546362907E-2,1.068724346E1,1.068788258E1
1.712668438E1,1.172483116E-1,5.024927482E-2,1.070399284E1,1.070475291E1
1.712909136E1,1.363908947E-1,3.349951655E-2,1.068485069E1,1.068577367E1
1.713149834E1,1.268195957E-1,4.546362907E-2,1.066570759E1,1.066655842E1
1.713390532E1,1.220339537E-1,4.546362907E-2,1.065374374E1,1.065453964E1
1.713631229E1,1.268195957E-1,4.546362907E-2,1.064177990E1,1.064263264E1
1.713871922E1,1.220339537E-1,4.546362907E-2,1.062263680E1,1.062343502E1
1.714112620E1,1.172483116E-1,3.589234129E-2,1.061545849E1,1.061616665E1
1.714353318E1,1.076770201E-1,4.546362907E-2,1.062742233E1,1.062806505E1
1.714594016E1,1.148554832E-1,5.024927482E-2,1.063938713E1,1.064012572E1
1.714834714E1,1.100698411E-1,6.221338734E-2,1.065613651E1,1.065688656E1
1.715075412E1,1.196411327E-1,9.092725813E-2,1.067288589E1,1.067394375E1
1.715316110E1,1.244267747E-1,7.417750359E-2,1.067288589E1,1.067386892E1
1.715556808E1,1.268195957E-1,6.939185411E-2,1.062502956E1,1.062601297E1
1.715797506E1,1.387837082E-1,6.939185411E-2,1.061306572E1,1.061419993E1
1.716038203E1,1.363908947E-1,5.742774159E-2,1.065613651E1,1.065716406E1
1.716278901E1,1.316052526E-1,5.024927482E-2,1.070877838E1,1.070970491E1
1.716519599E1,1.483550072E-1,5.264209956E-2,1.070160007E1,1.070275780E1
1.716760297E1,1.244267747E-1,4.785645381E-2,1.067288589E1,1.067371845E1
1.717000995E1,1.076770201E-1,4.785645381E-2,1.066810036E1,1.066875109E1
1.717241693E1,1.268195957E-1,3.828516230E-2,1.067049313E1,1.067131541E1
1.717482391E1,1.292124242E-1,5.742774159E-2,1.068245792E1,1.068339371E1
1.717723089E1,1.339980662E-1,7.417750359E-2,1.070160007E1,1.070269601E1
1.717963787E1,1.292124242E-1,9.332008660E-2,1.064656544E1,1.064775845E1
1.718204485E1,1.387837082E-1,9.810572863E-2,1.059631634E1,1.059767925E1
1.718445183E1,1.244267747E-1,8.853443712E-2,1.061785126E1,1.061894937E1
1.718685875E1,1.244267747E-1,6.939185411E-2,1.066810036E1,1.066905162E1
1.718926578E1,1.268195957E-1,6.221338734E-2,1.068724346E1,1.068817695E1
1.719167276E1,1.148554832E-1,6.699903309E-2,1.066570759E1,1.066653641E1
1.719407969E1,1.363908947E-1,6.221338734E-2,1.062981510E1,1.063087212E1
1.719648667E1,1.244267747E-1,6.221338734E-2,1.063460159E1,1.063551144E1
1.719889365E1,1.411765367E-1,5.742774159E-2,1.067527866E1,1.067636658E1
1.720130063E1,1.411765367E-1,5.024927482E-2,1.070638561E1,1.070743427E1
1.720370761E1,1.387837082E-1,5.264209956E-2,1.069202900E1,1.069305925E1
1.720611459E1,1.316052526E-1,5.982056633E-2,1.065852928E1,1.065950960E1
1.720852156E1,1.292124242E-1,5.503492057E-2,1.064177990E1,1.064270662E1
1.721092854E1,1.268195957E-1,6.460621208E-2,1.064656544E1,1.064751674E1
1.721333552E1,1.339980662E-1,6.699903309E-2,1.067527866E1,1.067632984E1
1.721574250E1,1.268195957E-1,5.742774159E-2,1.069202900E1,1.069293530E1
1.721814948E1,1.316052526E-1,8.374879509E-2,1.067527866E1,1.067641833E1
1.722055646E1,1.363908947E-1,6.939185411E-2,1.063938713E1,1.064048759E1
